tier,action,category,path,size_bytes,size_MB,why
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000113",17890,0.018,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000114",60045,0.06,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000115",94973,0.095,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000116",166583,0.167,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000118",190997,0.191,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00011b",132127,0.132,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00011d",40442,0.04,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00011e",197119,0.197,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00011f",33879,0.034,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000120",97145,0.097,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000121",40104,0.04,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000122",98806,0.099,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000123",20344,0.02,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000124",32405,0.032,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000125",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000126",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000127",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000128",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000129",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00012a",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00012b",1048576,1.049,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00012c",759445,0.759,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00012d",92926,0.093,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00012e",33377,0.033,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00012f",339620,0.34,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000130",35905,0.036,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000131",33905,0.034,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000132",106328,0.106,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000134",33809,0.034,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000135",189513,0.19,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000136",276364,0.276,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000137",35139,0.035,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000138",653901,0.654,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00013a",56771,0.057,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00013b",35831,0.036,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00013c",32095,0.032,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00013e",54942,0.055,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00013f",209906,0.21,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000140",22641,0.023,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000143",25341,0.025,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000144",458921,0.459,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000145",62468,0.062,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000146",84783,0.085,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000147",37780,0.038,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000148",382013,0.382,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000149",37773,0.038,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00014a",71376,0.071,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00014b",28587,0.029,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00014e",29193,0.029,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_00014f",33937,0.034,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000151",32056,0.032,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000152",20333,0.02,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000153",16650,0.017,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000155",20046,0.02,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000156",73831,0.074,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000157",20946,0.021,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000158",1197129,1.197,Browser/Electron cache - regenerated automatically by the app
1,"DELETE - software, not records",Claude browser/Electron caches,"16 - Apps, Scripts & Working Data/All Documents/Claude/Cache/Cache_Data/f_000159",707343,0.707,Browser/Electron cache - regenerated automatically by the app
